ano,mes,data_hora,bioma,sigla_uf,id_municipio,latitude,longitude,satelite,dias_sem_chuva,precipitacao,risco_fogo,potencia_radiativa_fogo
2014,1,2014-01-01 15:55:00,Mata Atlântica,BA,2903409,-15.995,-38.97,,,,,
2014,1,2014-01-01 15:55:00,Mata Atlântica,BA,2903409,-15.993,-38.951,,,,,
2014,1,2014-01-01 15:56:00,Mata Atlântica,BA,2913606,-14.929,-39.076,,,,,
2014,1,2014-01-01 15:56:00,Mata Atlântica,BA,2913606,-14.932,-39.088,,,,,
2014,1,2014-01-01 15:56:00,Mata Atlântica,BA,2913606,-14.931,-39.095,,,,,
2014,1,2014-01-01 15:56:00,Caatinga,BA,2919603,-12.07,-40.296,,,,,
2014,1,2014-01-01 15:56:00,Caatinga,BA,2919603,-12.074,-40.3,,,,,
2014,1,2014-01-01 15:56:00,Mata Atlântica,BA,2932507,-15.228,-39.078,,,,,
2014,1,2014-01-01 15:57:00,Caatinga,PB,2509701,-7.817,-37.102,,,,,
2014,1,2014-01-01 15:57:00,Mata Atlântica,PE,2607208,-8.431,-35.065,,,,,
2014,1,2014-01-01 15:57:00,Caatinga,PE,2610806,-8.524,-37.044,,,,,
2014,1,2014-01-01 15:57:00,Caatinga,PE,2614105,-7.975,-37.28,,,,,
2014,1,2014-01-01 15:57:00,Mata Atlântica,AL,2708501,-9.144,-35.626,,,,,
2014,1,2014-01-01 15:57:00,Mata Atlântica,AL,2708501,-9.153,-35.624,,,,,
2014,1,2014-01-01 15:58:00,Cerrado,MA,2107308,-6.615,-43.818,,,,,
2014,1,2014-01-01 15:58:00,Cerrado,MA,2110658,-6.885,-44.628,,,,,
2014,1,2014-01-01 15:58:00,Caatinga,PI,2202208,-4.925,-42.298,,,,,
2014,1,2014-01-01 15:58:00,Caatinga,PI,2208809,-6.286,-42.466,,,,,
2014,1,2014-01-01 15:58:00,Caatinga,RN,2406106,-6.02,-37.158,,,,,
2014,1,2014-01-01 15:58:00,Caatinga,RN,2412005,-5.741,-35.298,,,,,
2014,1,2014-01-01 15:58:00,Mata Atlântica,PB,2504900,-7.126,-35.07,,,,,
2014,1,2014-01-01 15:58:00,Caatinga,PB,2505303,-7.519,-38.133,,,,,
2014,1,2014-01-01 15:58:00,Mata Atlântica,PB,2509057,-6.745,-35.048,,,,,
2014,1,2014-01-01 15:58:00,Mata Atlântica,PB,2509057,-6.744,-35.039,,,,,
2014,1,2014-01-01 15:58:00,Caatinga,PE,2600104,-7.649,-37.58,,,,,
2014,1,2014-01-01 15:58:00,Caatinga,PE,2602001,-7.568,-39.992,,,,,
2014,1,2014-01-01 15:58:00,Caatinga,PE,2613602,-7.584,-37.411,,,,,
2014,1,2014-01-01 15:59:00,Amazônia,MA,2100709,-3.403,-44.593,,,,,
2014,1,2014-01-01 15:59:00,Amazônia,MA,2101301,-1.781,-45.205,,,,,
2014,1,2014-01-01 15:59:00,Amazônia,MA,2104677,-2.122,-45.821,,,,,
2014,1,2014-01-01 15:59:00,Amazônia,MA,2104677,-2.121,-45.825,,,,,
2014,1,2014-01-01 15:59:00,Amazônia,MA,2112456,-2.128,-45.463,,,,,
2014,1,2014-01-01 15:59:00,Amazônia,MA,2112456,-2.125,-45.47,,,,,
2014,1,2014-01-01 15:59:00,Cerrado,MA,2112605,-3.395,-43.318,,,,,
2014,1,2014-01-01 15:59:00,Cerrado,MA,2112605,-3.391,-43.297,,,,,
2014,1,2014-01-01 15:59:00,Caatinga,PI,2202000,-3.28,-41.715,,,,,
2014,1,2014-01-01 15:59:00,Caatinga,CE,2303105,-3.881,-40.684,,,,,
2014,1,2014-01-01 15:59:00,Caatinga,CE,2303105,-3.883,-40.701,,,,,
2014,1,2014-01-01 15:59:00,Caatinga,CE,2306256,-3.912,-38.513,,,,,
2014,1,2014-01-01 17:35:00,Amazônia,MT,5102702,-13.219,-52.589,,,,,
2014,1,2014-01-01 17:37:00,Amazônia,AM,1300300,-3.45,-59.073,,,,,
2014,1,2014-01-01 17:37:00,Amazônia,AM,1300300,-3.542,-58.94,,,,,
2014,1,2014-01-01 17:37:00,Amazônia,AM,1300300,-3.876,-59.339,,,,,
2014,1,2014-01-01 17:37:00,Amazônia,AM,1300300,-3.877,-59.348,,,,,
2014,1,2014-01-01 17:37:00,Amazônia,AM,1300300,-3.541,-58.931,,,,,
2014,1,2014-01-01 17:37:00,Amazônia,AM,1301159,-3.426,-59.67,,,,,
2014,1,2014-01-01 17:37:00,Amazônia,AM,1301902,-3.153,-58.669,,,,,
2014,1,2014-01-01 17:38:00,Amazônia,AM,1301902,-3.1,-58.56,,,,,
2014,1,2014-01-01 17:38:00,Amazônia,AM,1303536,-1.857,-60.217,,,,,
2014,1,2014-01-01 17:38:00,Amazônia,AM,1303536,-1.947,-60.198,,,,,
2014,1,2014-01-01 17:38:00,Amazônia,AM,1303957,-2.023,-58.222,,,,,
2014,1,2014-01-01 17:38:00,Amazônia,AM,1303957,-2.025,-58.232,,,,,
2014,1,2014-01-01 17:38:00,Amazônia,PA,1504802,-1.506,-54.074,,,,,
2014,1,2014-01-01 17:38:00,Amazônia,PA,1504802,-1.507,-54.082,,,,,
2014,1,2014-01-01 17:39:00,Amazônia,RR,1400027,3.61,-61.815,,,,,
2014,1,2014-01-01 17:39:00,Amazônia,RR,1400027,3.609,-61.824,,,,,
2014,1,2014-01-01 17:39:00,Amazônia,RR,1400027,3.663,-61.066,,,,,
2014,1,2014-01-01 17:39:00,Amazônia,RR,1400050,3.13,-61.388,,,,,
2014,1,2014-01-01 17:39:00,Amazônia,RR,1400050,3.131,-61.379,,,,,
2014,1,2014-01-01 17:40:00,Amazônia,RR,1400456,4.632,-60.853,,,,,
2014,1,2014-01-01 17:40:00,Amazônia,RR,1400704,4.395,-60.385,,,,,
2014,1,2014-01-02 16:37:00,Mata Atlântica,MG,3140001,-20.37,-43.414,,,,,
2014,1,2014-01-02 16:37:00,Mata Atlântica,MG,3155207,-20.881,-43.397,,,,,
2014,1,2014-01-02 16:37:00,Mata Atlântica,MG,3155702,-20.027,-43.269,,,,,
2014,1,2014-01-02 16:37:00,Mata Atlântica,RJ,3301702,-22.647,-43.29,,,,,
2014,1,2014-01-02 16:37:00,Mata Atlântica,RJ,3304805,-21.597,-41.766,,,,,
2014,1,2014-01-02 16:37:00,Mata Atlântica,SP,3540705,-21.861,-47.486,,,,,
2014,1,2014-01-02 16:38:00,Mata Atlântica,MG,3122603,-18.813,-43.256,,,,,
2014,1,2014-01-02 16:38:00,Mata Atlântica,MG,3132503,-17.869,-42.697,,,,,
2014,1,2014-01-02 16:38:00,Mata Atlântica,MG,3132503,-17.868,-42.688,,,,,
2014,1,2014-01-02 16:38:00,Mata Atlântica,MG,3132503,-18.117,-42.957,,,,,
2014,1,2014-01-02 16:38:00,Cerrado,MG,3135100,-15.822,-43.43,,,,,
2014,1,2014-01-02 16:38:00,Cerrado,MG,3136579,-16.553,-42.503,,,,,
2014,1,2014-01-02 16:38:00,Mata Atlântica,MG,3141801,-17.376,-42.094,,,,,
2014,1,2014-01-02 16:38:00,Cerrado,MG,3143609,-18.676,-44.588,,,,,
2014,1,2014-01-02 16:38:00,Mata Atlântica,MG,3145307,-17.374,-42.085,,,,,
2014,1,2014-01-02 16:38:00,Mata Atlântica,MG,3146305,-16.999,-41.555,,,,,
2014,1,2014-01-02 16:38:00,Mata Atlântica,MG,3162708,-15.391,-42.118,,,,,
2014,1,2014-01-02 16:38:00,Cerrado,MG,3168002,-15.729,-42.167,,,,,
2014,1,2014-01-02 16:38:00,Cerrado,MG,3168002,-15.731,-42.177,,,,,
2014,1,2014-01-02 16:38:00,Cerrado,GO,5207402,-17.629,-50.154,,,,,
2014,1,2014-01-02 16:38:00,Cerrado,GO,5212501,-16.495,-48.26,,,,,
2014,1,2014-01-02 16:38:00,Cerrado,GO,5216403,-16.876,-50.836,,,,,
2014,1,2014-01-02 16:39:00,Cerrado,TO,1702000,-13.149,-49.533,,,,,
2014,1,2014-01-02 16:39:00,Cerrado,BA,2922250,-12.311,-43.517,,,,,
2014,1,2014-01-02 16:39:00,Caatinga,BA,2923704,-12.959,-43.164,,,,,
2014,1,2014-01-02 16:39:00,Cerrado,BA,2933455,-12.048,-43.798,,,,,
2014,1,2014-01-02 16:39:00,Cerrado,MG,3135050,-15.497,-43.922,,,,,
2014,1,2014-01-02 16:39:00,Amazônia,MT,5102702,-13.209,-52.475,,,,,
2014,1,2014-01-02 16:39:00,Amazônia,MT,5102702,-13.21,-52.482,,,,,
2014,1,2014-01-02 16:39:00,Cerrado,MT,5103858,-13.596,-53.603,,,,,
2014,1,2014-01-02 16:39:00,Amazônia,MT,5103858,-13.295,-53.105,,,,,
2014,1,2014-01-02 16:39:00,Cerrado,MT,5107040,-15.471,-54.293,,,,,
2014,1,2014-01-02 16:39:00,Cerrado,MT,5107040,-15.472,-54.296,,,,,
2014,1,2014-01-02 16:39:00,Cerrado,GO,5204656,-13.99,-48.504,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,TO,1701101,-9.894,-47.941,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,TO,1701101,-9.895,-47.952,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,TO,1701903,-9.215,-49.579,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,TO,1703909,-9.288,-49.874,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,TO,1705607,-12.347,-47.32,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,TO,1707009,-11.908,-46.863,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,TO,1712504,-9.769,-49.875,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,TO,1716505,-9.154,-48.122,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,TO,1717800,-11.773,-46.472,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,TO,1718501,-8.854,-47.35,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,TO,1720499,-11.583,-48.336,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,TO,1721109,-9.775,-48.04,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,PI,2206605,-9.659,-44.963,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,PI,2207603,-10.459,-44.521,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,PI,2208858,-9.958,-44.937,,,,,
2014,1,2014-01-02 16:40:00,Caatinga,BA,2907202,-9.627,-41.672,,,,,
2014,1,2014-01-02 16:40:00,Cerrado,BA,2920452,-11.353,-44.018,,,,,
2014,1,2014-01-02 16:40:00,Amazônia,MT,5101852,-12.265,-51.895,,,,,
2014,1,2014-01-02 16:40:00,Amazônia,MT,5101852,-12.254,-51.922,,,,,
2014,1,2014-01-02 16:40:00,Amazônia,MT,5102694,-11.065,-52.127,,,,,
2014,1,2014-01-02 16:40:00,Amazônia,MT,5103700,-11.828,-54.025,,,,,
2014,1,2014-01-02 16:40:00,Amazônia,MT,5103700,-11.823,-54.029,,,,,
2014,1,2014-01-02 16:40:00,Amazônia,MT,5106307,-12.816,-54.144,,,,,
2014,1,2014-01-02 16:40:00,Amazônia,MT,5107354,-10.883,-52.858,,,,,
2014,1,2014-01-02 16:40:00,Amazônia,MT,5107354,-10.839,-52.242,,,,,
2014,1,2014-01-02 16:41:00,Amazônia,PA,1506583,-8.391,-50.458,,,,,
2014,1,2014-01-02 16:41:00,Amazônia,PA,1507458,-6.3,-48.724,,,,,
2014,1,2014-01-02 16:41:00,Amazônia,PA,1507508,-5.551,-48.461,,,,,
2014,1,2014-01-02 16:41:00,Amazônia,PA,1507755,-6.732,-49.685,,,,,
2014,1,2014-01-02 16:41:00,Amazônia,PA,1507755,-6.735,-49.693,,,,,
2014,1,2014-01-02 16:41:00,Amazônia,PA,1508407,-6.895,-49.271,,,,,
2014,1,2014-01-02 16:41:00,Amazônia,TO,1701002,-6.295,-48.1,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,TO,1702208,-5.894,-48.0,,,,,
2014,1,2014-01-02 16:41:00,Amazônia,TO,1702208,-5.809,-47.913,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,TO,1702208,-5.892,-47.989,,,,,
2014,1,2014-01-02 16:41:00,Amazônia,TO,1702208,-5.772,-48.002,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,TO,1703073,-7.893,-47.563,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,TO,1709302,-8.566,-48.299,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,TO,1714302,-6.389,-47.736,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,TO,1714302,-6.387,-47.726,,,,,
2014,1,2014-01-02 16:41:00,Amazônia,TO,1716307,-7.453,-48.809,,,,,
2014,1,2014-01-02 16:41:00,Amazônia,MA,2100956,-5.209,-45.883,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2101608,-5.499,-45.148,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2103307,-4.875,-43.963,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2103505,-5.978,-44.518,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2104073,-7.035,-46.825,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2104099,-6.908,-46.32,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2104107,-6.795,-46.174,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2104800,-5.838,-46.232,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2104800,-5.626,-45.843,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2105203,-4.656,-44.862,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2105302,-5.364,-47.572,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2105922,-5.805,-43.655,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2106607,-5.54,-43.341,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2109502,-7.217,-46.36,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2111052,-6.401,-47.095,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2111102,-6.576,-43.762,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2111607,-7.252,-45.763,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2111672,-5.042,-45.051,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2111748,-5.262,-43.961,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2111748,-5.261,-43.951,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2111805,-6.328,-46.512,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2112001,-8.217,-45.886,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2112001,-8.243,-45.811,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2112308,-5.426,-44.899,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,MA,2112308,-5.558,-44.865,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,PI,2201150,-8.147,-44.949,,,,,
2014,1,2014-01-02 16:41:00,Caatinga,PI,2205573,-4.354,-41.591,,,,,
2014,1,2014-01-02 16:41:00,Caatinga,PI,2206407,-5.55,-42.573,,,,,
2014,1,2014-01-02 16:41:00,Caatinga,PI,2206407,-5.549,-42.562,,,,,
2014,1,2014-01-02 16:41:00,Caatinga,PI,2207504,-6.022,-42.996,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,PI,2208551,-6.924,-43.995,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,PI,2208908,-7.844,-45.276,,,,,
2014,1,2014-01-02 16:41:00,Cerrado,PI,2210631,-7.482,-43.972,,,,,
2014,1,2014-01-02 16:41:00,Caatinga,CE,2307502,-6.827,-39.038,,,,,
2014,1,2014-01-02 16:41:00,Caatinga,CE,2307502,-6.824,-39.033,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500107,-1.899,-48.936,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500107,-1.735,-48.632,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500107,-1.772,-48.823,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500107,-1.907,-48.924,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500107,-1.831,-48.825,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500107,-1.679,-48.958,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500107,-1.737,-48.642,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500107,-1.838,-48.776,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500107,-1.898,-48.926,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500107,-1.833,-48.835,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500131,-4.935,-48.448,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.761,-48.3,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.737,-48.24,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.728,-48.242,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.953,-48.29,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.732,-48.27,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-2.267,-48.488,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.841,-48.328,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.762,-48.31,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.532,-48.361,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.944,-48.163,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.952,-48.281,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.873,-48.169,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.816,-48.422,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-2.002,-48.106,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.534,-48.37,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-2.497,-48.818,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-2.029,-48.42,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.819,-48.174,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.826,-48.42,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-2.257,-48.49,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.83,-48.32,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.943,-48.154,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.84,-48.319,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500206,-1.871,-48.16,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500958,-2.098,-47.752,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500958,-2.256,-47.765,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500958,-2.099,-47.761,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500958,-2.254,-47.755,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1500958,-2.287,-47.523,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501204,-2.868,-49.579,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501204,-2.701,-49.404,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501303,-1.666,-48.658,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501451,-2.601,-54.837,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501451,-2.599,-54.831,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501451,-3.271,-54.945,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501600,-1.387,-47.344,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501600,-1.386,-47.335,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501709,-1.229,-46.824,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501725,-3.159,-52.736,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501907,-1.616,-48.108,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501907,-1.558,-48.278,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501907,-1.656,-48.008,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501907,-1.566,-48.267,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501907,-1.607,-48.109,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501907,-1.568,-48.277,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501956,-2.012,-46.501,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1501956,-2.013,-46.51,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502103,-2.438,-49.345,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502103,-2.436,-49.333,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502103,-2.312,-49.612,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502103,-2.314,-49.617,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502202,-1.181,-47.128,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502301,-2.031,-47.218,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502400,-1.404,-47.977,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502400,-1.35,-47.861,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502400,-1.418,-48.013,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502756,-2.005,-48.002,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502756,-1.993,-48.039,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502756,-1.869,-48.014,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502756,-2.002,-48.051,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502756,-2.001,-48.041,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502756,-2.003,-47.992,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502756,-1.995,-48.003,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502756,-1.994,-48.049,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502756,-1.807,-47.907,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502806,-1.76,-49.815,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502939,-4.187,-47.562,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1502939,-4.127,-47.854,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1503077,-2.202,-46.997,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1503077,-2.239,-47.059,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1503077,-2.193,-46.999,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1503077,-2.237,-47.05,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1503077,-2.203,-47.006,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1503093,-3.712,-48.894,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1503309,-1.967,-48.973,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1503309,-2.158,-49.162,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1503457,-2.491,-47.662,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1503457,-2.403,-47.57,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1504703,-2.38,-49.151,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1504703,-3.117,-48.953,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1504703,-2.844,-49.257,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1504703,-2.035,-48.664,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1504703,-2.047,-48.683,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1504703,-2.854,-49.256,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1504703,-2.379,-49.14,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1504703,-1.938,-48.693,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1504950,-2.148,-46.685,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1504950,-2.778,-47.294,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505007,-1.329,-47.395,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505007,-1.34,-47.403,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505007,-1.322,-47.406,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505205,-2.352,-49.749,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-2.6,-46.881,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-3.347,-47.02,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-3.054,-46.777,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-2.953,-46.779,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-2.599,-46.872,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-2.927,-47.047,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-3.711,-48.093,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-3.649,-48.109,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-3.31,-46.896,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-2.998,-46.965,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-2.686,-47.872,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-3.638,-47.96,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-2.936,-47.045,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505502,-2.677,-47.873,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505650,-4.064,-54.565,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505650,-4.154,-54.791,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505650,-3.474,-54.57,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505650,-3.491,-54.707,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1505650,-4.159,-54.794,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1506005,-2.589,-53.684,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1506005,-2.262,-53.919,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1506005,-2.594,-53.677,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1506005,-2.585,-53.661,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1506187,-4.883,-48.374,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1506187,-4.782,-48.384,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1506187,-4.882,-48.364,,,,,
2014,1,2014-01-02 16:42:00,Amazônia,PA,1506187,-4.781,-48.374,,,,,
